Bus Stop,Nearest Metro/Tram Stop,Distance (meters)
"Bus Stop (13.08167723, 77.54818732)","Metro/Tram Stop (12.980531, 77.7088952)",3505.249699942079
"Bus Stop (13.08283498, 77.54468325)","Metro/Tram Stop (12.980531, 77.7088952)",3906.0419379893347
"Bus Stop (13.0796185, 77.53839321)","Metro/Tram Stop (12.980531, 77.7088952)",3841.0674303630476
"Bus Stop (13.07701802, 77.53856381)","Metro/Tram Stop (12.980531, 77.7088952)",3561.258367154395
"Bus Stop (13.07304828, 77.54140722)","Metro/Tram Stop (12.980531, 77.7088952)",3051.849106696532
"Bus Stop (13.06967495, 77.54146319)","Metro/Tram Stop (12.980531, 77.7088952)",2691.7352316277224
"Bus Stop (13.06185356, 77.55115986)","Metro/Tram Stop (12.980531, 77.7088952)",1725.423113402907
"Bus Stop (13.05765399, 77.55143515)","Metro/Tram Stop (12.980531, 77.7088952)",1274.2329938803305
"Bus Stop (13.08375109, 77.56031675)","Metro/Tram Stop (12.980531, 77.7088952)",2385.7820016196465
"Bus Stop (13.0798274, 77.55931795)","Metro/Tram Stop (12.980531, 77.7088952)",2294.8122069061715
"Bus Stop (13.07622132, 77.55828548)","Metro/Tram Stop (12.980531, 77.7088952)",2298.6863159509703
"Bus Stop (13.07215802, 77.55639159)","Metro/Tram Stop (12.980531, 77.7088952)",2469.917071960916
"Bus Stop (13.0700896, 77.55539096)","Metro/Tram Stop (12.980531, 77.7088952)",2593.1093346912508
"Bus Stop (13.06549, 77.55272)","Metro/Tram Stop (12.980531, 77.7088952)",2151.093952086778
"Bus Stop (13.0453, 77.54787)","Metro/Tram Stop (12.980531, 77.7088952)",160.4080484290658
"Bus Stop (13.06696099, 77.53213411)","Metro/Tram Stop (12.980531, 77.7088952)",2902.5256792420964
"Bus Stop (13.07346, 77.54665)","Metro/Tram Stop (12.980531, 77.7088952)",2999.3466001428833
"Bus Stop (13.1053921, 77.55435328)","Metro/Tram Stop (12.980531, 77.7088952)",3472.6535024210207
"Bus Stop (13.09416215, 77.55461899)","Metro/Tram Stop (12.980531, 77.7088952)",3436.2230461662734
"Bus Stop (13.08741426, 77.52110319)","Metro/Tram Stop (12.980531, 77.7088952)",2210.6265553041244
"Bus Stop (13.09289684, 77.52366137)","Metro/Tram Stop (12.980531, 77.7088952)",2753.719980003595
"Bus Stop (13.04135294, 77.5487918)","Metro/Tram Stop (12.980531, 77.7088952)",561.7339116915118
"Bus Stop (13.03838107, 77.5535207)","Metro/Tram Stop (12.980531, 77.7088952)",462.00513570369384
"Bus Stop (13.06457, 77.52735)","Metro/Tram Stop (12.980531, 77.7088952)",2848.115923683144
"Bus Stop (13.11430633, 77.50101136)","Metro/Tram Stop (12.980531, 77.7088952)",3920.0907334189847
"Bus Stop (13.06690902, 77.51588487)","Metro/Tram Stop (12.980531, 77.7088952)",1954.5817716353288
"Bus Stop (13.06486952, 77.51734573)","Metro/Tram Stop (12.980531, 77.7088952)",2224.877073684886
"Bus Stop (13.05810797, 77.52187538)","Metro/Tram Stop (12.980531, 77.7088952)",1924.9919425277628
"Bus Stop (13.04581, 77.5412)","Metro/Tram Stop (12.980531, 77.7088952)",826.7579235755272
"Bus Stop (13.04934638, 77.54474498)","Metro/Tram Stop (12.980531, 77.7088952)",545.0968770482572
"Bus Stop (13.04892687, 77.54988518)","Metro/Tram Stop (12.980531, 77.7088952)",300.38079924746137
"Bus Stop (13.04503, 77.53498)","Metro/Tram Stop (12.980531, 77.7088952)",1338.8201521513856
"Bus Stop (13.04887813, 77.53570874)","Metro/Tram Stop (12.980531, 77.7088952)",1445.0989385595337
"Bus Stop (13.04973, 77.53734)","Metro/Tram Stop (12.980531, 77.7088952)",1295.0746209349443
"Bus Stop (13.0507096, 77.54157668)","Metro/Tram Stop (12.980531, 77.7088952)",915.0187673268817
"Bus Stop (13.04941775, 77.56761789)","Metro/Tram Stop (12.980531, 77.7088952)",1275.8347470617107
"Bus Stop (13.04454, 77.56385)","Metro/Tram Stop (12.980531, 77.7088952)",943.1009827574422
"Bus Stop (13.10076028, 77.59459841)","Metro/Tram Stop (12.980531, 77.7088952)",960.7923592325106
"Bus Stop (13.10363403, 77.60097747)","Metro/Tram Stop (12.980531, 77.7088952)",1703.8307071228442
"Bus Stop (13.10445379, 77.60523036)","Metro/Tram Stop (12.980531, 77.7088952)",2172.8708004406744
"Bus Stop (13.10460957, 77.61034023)","Metro/Tram Stop (12.980531, 77.7088952)",2716.5774399345482
"Bus Stop (13.10359484, 77.61613094)","Metro/Tram Stop (12.980531, 77.7088952)",3316.7432957092888
"Bus Stop (13.10351807, 77.62331886)","Metro/Tram Stop (12.980531, 77.7088952)",4089.578195411076
"Bus Stop (13.10260581, 77.62871181)","Metro/Tram Stop (12.980531, 77.7088952)",4663.127389903431
"Bus Stop (13.101439, 77.635978)","Metro/Tram Stop (12.980531, 77.7088952)",5086.221940391826
"Bus Stop (13.09926773, 77.64212124)","Metro/Tram Stop (12.980531, 77.7088952)",4908.488491990028
"Bus Stop (13.09321012, 77.6541482)","Metro/Tram Stop (12.980531, 77.7088952)",4670.254847319106
"Bus Stop (13.07791045, 77.65360815)","Metro/Tram Stop (12.980531, 77.7088952)",3209.8965300761433
"Bus Stop (13.18560071, 77.6971048)","Metro/Tram Stop (12.980531, 77.7088952)",1780.6314702579175
"Bus Stop (13.18383087, 77.68890897)","Metro/Tram Stop (12.980531, 77.7088952)",2558.3971950254822
"Bus Stop (13.18352986, 77.68112225)","Metro/Tram Stop (12.980531, 77.7088952)",3047.826684728946
"Bus Stop (13.18235586, 77.67305965)","Metro/Tram Stop (12.980531, 77.7088952)",3143.2960798897507
"Bus Stop (13.17903706, 77.66671108)","Metro/Tram Stop (12.980531, 77.7088952)",3636.687333014085
"Bus Stop (13.17764306, 77.65090013)","Metro/Tram Stop (12.980531, 77.7088952)",4551.993998809389
"Bus Stop (13.18057742, 77.64210916)","Metro/Tram Stop (12.980531, 77.7088952)",4955.134141909594
"Bus Stop (13.17260007, 77.63354761)","Metro/Tram Stop (12.980531, 77.7088952)",6235.5730231393
"Bus Stop (13.16801247, 77.63143475)","Metro/Tram Stop (12.980531, 77.7088952)",6750.63816227029
"Bus Stop (13.16111, 77.62679)","Metro/Tram Stop (12.980531, 77.7088952)",7646.824270913736
"Bus Stop (13.1564612, 77.6234119)","Metro/Tram Stop (12.980531, 77.7088952)",7498.258308249905
"Bus Stop (13.15151394, 77.62027318)","Metro/Tram Stop (12.980531, 77.7088952)",6853.892761012029
"Bus Stop (13.14376139, 77.61764631)","Metro/Tram Stop (12.980531, 77.7088952)",5983.960688428079
"Bus Stop (13.13742095, 77.61765712)","Metro/Tram Stop (12.980531, 77.7088952)",5426.764081571832
"Bus Stop (13.13126256, 77.61541522)","Metro/Tram Stop (12.980531, 77.7088952)",4752.81609869604
"Bus Stop (13.12127765, 77.610838)","Metro/Tram Stop (12.980531, 77.7088952)",3622.8480003545956
"Bus Stop (13.11686142, 77.60837569)","Metro/Tram Stop (12.980531, 77.7088952)",3104.8476279113806
"Bus Stop (13.110825, 77.60475165)","Metro/Tram Stop (12.980531, 77.7088952)",2400.7541984875647
"Bus Stop (13.10327584, 77.59998017)","Metro/Tram Stop (12.980531, 77.7088952)",1589.0914471834617
"Bus Stop (13.09844, 77.59691)","Metro/Tram Stop (12.980531, 77.7088952)",1208.9367416340015
"Bus Stop (13.16153447, 77.6109232)","Metro/Tram Stop (12.980531, 77.7088952)",7375.554449151649
"Bus Stop (13.1564733, 77.61565463)","Metro/Tram Stop (12.980531, 77.7088952)",7077.547820564331
"Bus Stop (13.15624112, 77.61798175)","Metro/Tram Stop (12.980531, 77.7088952)",7173.914977377723
"Bus Stop (13.15683452, 77.62283586)","Metro/Tram Stop (12.980531, 77.7088952)",7499.345661787632
"Bus Stop (13.14461052, 77.60344558)","Metro/Tram Stop (12.980531, 77.7088952)",5336.570300574303
"Bus Stop (13.15004778, 77.60899801)","Metro/Tram Stop (12.980531, 77.7088952)",6123.618883576982
"Bus Stop (13.15180103, 77.61176408)","Metro/Tram Stop (12.980531, 77.7088952)",6426.503869061514
"Bus Stop (13.19257, 77.60021)","Metro/Tram Stop (12.980531, 77.7088952)",8455.90912910902
"Bus Stop (13.18584551, 77.61052042)","Metro/Tram Stop (12.980531, 77.7088952)",7609.94537857705
"Bus Stop (13.1614265, 77.6109998)","Metro/Tram Stop (12.980531, 77.7088952)",7367.527655271853
"Bus Stop (13.1786008, 77.58807225)","Metro/Tram Stop (12.980531, 77.7088952)",8746.495172051948
"Bus Stop (13.176943, 77.590218)","Metro/Tram Stop (12.980531, 77.7088952)",8572.946826707328
"Bus Stop (13.173844, 77.595456)","Metro/Tram Stop (12.980531, 77.7088952)",8282.969836897373
"Bus Stop (13.17151886, 77.59892289)","Metro/Tram Stop (12.980531, 77.7088952)",8085.362691689412
"Bus Stop (13.16264804, 77.60158438)","Metro/Tram Stop (12.980531, 77.7088952)",7184.455981904871
"Bus Stop (13.18404555, 77.51856146)","Metro/Tram Stop (12.980531, 77.7088952)",11758.526013275483
"Bus Stop (13.17364277, 77.52556302)","Metro/Tram Stop (12.980531, 77.7088952)",10480.380068734916
"Bus Stop (13.17266909, 77.53029159)","Metro/Tram Stop (12.980531, 77.7088952)",10082.067197376735
"Bus Stop (13.17063349, 77.5425626)","Metro/Tram Stop (12.980531, 77.7088952)",9154.530307752777
"Bus Stop (13.22734, 77.51986)","Metro/Tram Stop (12.980531, 77.7088952)",15841.178784383246
"Bus Stop (13.21320394, 77.51475715)","Metro/Tram Stop (12.980531, 77.7088952)",14744.427812784927
"Bus Stop (13.20180506, 77.52288444)","Metro/Tram Stop (12.980531, 77.7088952)",13209.186508229319
"Bus Stop (13.20022176, 77.53805125)","Metro/Tram Stop (12.980531, 77.7088952)",12280.640264292158
"Bus Stop (13.18479119, 77.54420942)","Metro/Tram Stop (12.980531, 77.7088952)",10451.876941476845
"Bus Stop (13.18679748, 77.55098904)","Metro/Tram Stop (12.980531, 77.7088952)",10362.608521236883
"Bus Stop (13.17293202, 77.56403669)","Metro/Tram Stop (12.980531, 77.7088952)",8452.678735892823
"Bus Stop (13.15982594, 77.56660678)","Metro/Tram Stop (12.980531, 77.7088952)",6983.993023779861
"Bus Stop (13.14784308, 77.56978476)","Metro/Tram Stop (12.980531, 77.7088952)",5616.283132487771
"Bus Stop (13.13517391, 77.5692125)","Metro/Tram Stop (12.980531, 77.7088952)",4330.923160798054
"Bus Stop (13.12995502, 77.57151083)","Metro/Tram Stop (12.980531, 77.7088952)",3702.234571211479
"Bus Stop (13.12341722, 77.57533075)","Metro/Tram Stop (12.980531, 77.7088952)",2872.8641079749837
"Bus Stop (13.11495636, 77.57899608)","Metro/Tram Stop (12.980531, 77.7088952)",1855.9688260623702
"Bus Stop (13.10976082, 77.5803635)","Metro/Tram Stop (12.980531, 77.7088952)",1273.1523111835884
"Bus Stop (13.10611868, 77.58226217)","Metro/Tram Stop (12.980531, 77.7088952)",820.7068714414364
"Bus Stop (13.10278176, 77.5856949)","Metro/Tram Stop (12.980531, 77.7088952)",355.36841225909666
"Bus Stop (13.19076764, 77.52842128)","Metro/Tram Stop (12.980531, 77.7088952)",11854.184904128402
"Bus Stop (13.1857523, 77.54024594)","Metro/Tram Stop (12.980531, 77.7088952)",10738.724196990137
"Bus Stop (13.18307801, 77.53880016)","Metro/Tram Stop (12.980531, 77.7088952)",10551.782365355288
"Bus Stop (13.17907187, 77.53130197)","Metro/Tram Stop (12.980531, 77.7088952)",10597.095724711153
"Bus Stop (13.17278217, 77.53018436)","Metro/Tram Stop (12.980531, 77.7088952)",10099.044210035287
"Bus Stop (13.2225292, 77.56519039)","Metro/Tram Stop (12.980531, 77.7088952)",12084.037105814172
"Bus Stop (13.21642199, 77.55259156)","Metro/Tram Stop (12.980531, 77.7088952)",13393.140522676877
"Bus Stop (13.20448052, 77.55904286)","Metro/Tram Stop (12.980531, 77.7088952)",11963.844387099849
"Bus Stop (13.194881, 77.56300697)","Metro/Tram Stop (12.980531, 77.7088952)",10830.45859410167
"Bus Stop (13.17146823, 77.56444703)","Metro/Tram Stop (12.980531, 77.7088952)",8284.757728867588
"Bus Stop (13.23434356, 77.59405844)","Metro/Tram Stop (12.980531, 77.7088952)",9262.402354747413
"Bus Stop (13.22845795, 77.59991289)","Metro/Tram Stop (12.980531, 77.7088952)",8481.117313574623
"Bus Stop (13.22605285, 77.58411934)","Metro/Tram Stop (12.980531, 77.7088952)",10105.4933852633
"Bus Stop (13.22557221, 77.57663092)","Metro/Tram Stop (12.980531, 77.7088952)",10898.163485933173
"Bus Stop (13.23999882, 77.59915707)","Metro/Tram Stop (12.980531, 77.7088952)",8941.686534133047
"Bus Stop (13.06635758, 77.64063156)","Metro/Tram Stop (12.980531, 77.7088952)",1357.7990876531132
"Bus Stop (13.06756, 77.63391)","Metro/Tram Stop (12.980531, 77.7088952)",1340.4216208958746
"Bus Stop (13.06818, 77.62899)","Metro/Tram Stop (12.980531, 77.7088952)",1541.7140364572927
"Bus Stop (13.07183105, 77.61890508)","Metro/Tram Stop (12.980531, 77.7088952)",2501.7813791377557
"Bus Stop (13.0709676, 77.61860709)","Metro/Tram Stop (12.980531, 77.7088952)",2456.6534884747434
"Bus Stop (13.0678972, 77.61671416)","Metro/Tram Stop (12.980531, 77.7088952)",2398.193432834082
"Bus Stop (13.06796, 77.61068)","Metro/Tram Stop (12.980531, 77.7088952)",2572.0923818611072
"Bus Stop (13.06660781, 77.60960209)","Metro/Tram Stop (12.980531, 77.7088952)",2390.6178867493977
"Bus Stop (13.04117, 77.59005)","Metro/Tram Stop (12.980531, 77.7088952)",1030.9890807936356
"Bus Stop (12.8831293, 77.5696088)","Metro/Tram Stop (12.980531, 77.7088952)",693.4615050522223
"Bus Stop (12.88262293, 77.56601618)","Metro/Tram Stop (12.980531, 77.7088952)",364.50994106213864
"Bus Stop (12.88577744, 77.56665808)","Metro/Tram Stop (12.980531, 77.7088952)",369.1973089963557
"Bus Stop (13.09956802, 77.59752109)","Metro/Tram Stop (12.980531, 77.7088952)",1268.6976596881077
"Bus Stop (13.10384952, 77.60011203)","Metro/Tram Stop (12.980531, 77.7088952)",1620.296069970184
"Bus Stop (13.1114708, 77.60462722)","Metro/Tram Stop (12.980531, 77.7088952)",2427.2189722105113
"Bus Stop (13.11717406, 77.60805755)","Metro/Tram Stop (12.980531, 77.7088952)",3099.3594354852044
"Bus Stop (13.12187761, 77.61145619)","Metro/Tram Stop (12.980531, 77.7088952)",3717.0375637971392
"Bus Stop (13.12135579, 77.61809794)","Metro/Tram Stop (12.980531, 77.7088952)",4249.4057425866
"Bus Stop (13.12190878, 77.62575095)","Metro/Tram Stop (12.980531, 77.7088952)",4985.342716602571
"Bus Stop (13.12227374, 77.63028852)","Metro/Tram Stop (12.980531, 77.7088952)",5436.702027132156
"Bus Stop (13.12359808, 77.63946934)","Metro/Tram Stop (12.980531, 77.7088952)",6395.8292235651015
"Bus Stop (13.12612587, 77.64515718)","Metro/Tram Stop (12.980531, 77.7088952)",7073.002507489717
"Bus Stop (13.12794873, 77.64650523)","Metro/Tram Stop (12.980531, 77.7088952)",7290.745434699087
"Bus Stop (13.13195678, 77.6474655)","Metro/Tram Stop (12.980531, 77.7088952)",7583.9407115719705
"Bus Stop (13.13426637, 77.66897148)","Metro/Tram Stop (12.980531, 77.7088952)",8200.646027060486
"Bus Stop (13.09967873, 77.59759549)","Metro/Tram Stop (12.980531, 77.7088952)",1276.8199536218451
"Bus Stop (13.07865861, 77.81144905)","Metro/Tram Stop (12.980531, 77.7088952)",10833.952484901241
"Bus Stop (13.07724441, 77.79963559)","Metro/Tram Stop (12.980531, 77.7088952)",10064.856393477727
"Bus Stop (13.07167, 77.78661)","Metro/Tram Stop (12.980531, 77.7088952)",8933.390509687986
"Bus Stop (13.06995041, 77.78348433)","Metro/Tram Stop (12.980531, 77.7088952)",8640.655600736322
"Bus Stop (13.05621359, 77.76771968)","Metro/Tram Stop (12.980531, 77.7088952)",6748.3258418038085
"Bus Stop (13.04507503, 77.74921469)","Metro/Tram Stop (12.980531, 77.7088952)",5513.612533307308
"Bus Stop (13.03588046, 77.73526361)","Metro/Tram Stop (12.980531, 77.7088952)",3877.8242353157475
"Bus Stop (13.04576267, 77.7225331)","Metro/Tram Stop (12.980531, 77.7088952)",3575.988812382648
"Bus Stop (13.06017876, 77.71613365)","Metro/Tram Stop (12.980531, 77.7088952)",4733.252711795846
"Bus Stop (13.08669357, 77.71494458)","Metro/Tram Stop (12.980531, 77.7088952)",7571.680566473416
"Bus Stop (13.09964564, 77.71518826)","Metro/Tram Stop (12.980531, 77.7088952)",8992.869280538369
"Bus Stop (13.11321652, 77.68799335)","Metro/Tram Stop (12.980531, 77.7088952)",8604.288500493854
"Bus Stop (13.11971582, 77.67863158)","Metro/Tram Stop (12.980531, 77.7088952)",8547.600033480334
"Bus Stop (13.18363839, 77.68113239)","Metro/Tram Stop (12.980531, 77.7088952)",3036.221210666066
"Bus Stop (13.18395797, 77.68900033)","Metro/Tram Stop (12.980531, 77.7088952)",2541.9488855745244
"Bus Stop (13.184036, 77.696002)","Metro/Tram Stop (12.980531, 77.7088952)",1990.3552181625932
"Bus Stop (13.17237424, 77.69090513)","Metro/Tram Stop (12.980531, 77.7088952)",3362.9695289605115
"Bus Stop (13.17005991, 77.69009854)","Metro/Tram Stop (12.980531, 77.7088952)",3626.5528505994594
"Bus Stop (13.16107719, 77.68472104)","Metro/Tram Stop (12.980531, 77.7088952)",4778.574610049985
"Bus Stop (13.15588737, 77.68110836)","Metro/Tram Stop (12.980531, 77.7088952)",5472.691543227788
"Bus Stop (13.14182907, 77.67143288)","Metro/Tram Stop (12.980531, 77.7088952)",7347.420512258742
"Bus Stop (13.02656745, 77.61466014)","Metro/Tram Stop (12.980531, 77.7088952)",550.6137412312742
"Bus Stop (13.023287, 77.612542)","Metro/Tram Stop (12.980531, 77.7088952)",172.52853428228062
"Bus Stop (13.02060546, 77.61905471)","Metro/Tram Stop (12.980531, 77.7088952)",512.929162519575
"Bus Stop (13.01596868, 77.61781996)","Metro/Tram Stop (12.980531, 77.7088952)",27.414829586720433
"Bus Stop (13.01336807, 77.61675133)","Metro/Tram Stop (12.980531, 77.7088952)",330.89514424127503
"Bus Stop (13.01078924, 77.61538524)","Metro/Tram Stop (12.980531, 77.7088952)",652.2546809388535
"Bus Stop (13.00875202, 77.61360088)","Metro/Tram Stop (12.980531, 77.7088952)",942.9386016926937
"Bus Stop (13.0212377, 77.62460399)","Metro/Tram Stop (12.980531, 77.7088952)",778.2394143582654
"Bus Stop (13.07484258, 77.61902422)","Metro/Tram Stop (12.980531, 77.7088952)",2744.247486975274
"Bus Stop (13.1025759, 77.62883205)","Metro/Tram Stop (12.980531, 77.7088952)",4675.8965106567175
"Bus Stop (13.10134901, 77.63509263)","Metro/Tram Stop (12.980531, 77.7088952)",5074.8372103724
"Bus Stop (13.08885002, 77.6355343)","Metro/Tram Stop (12.980531, 77.7088952)",3692.7558627694116
"Bus Stop (13.08478521, 77.63487136)","Metro/Tram Stop (12.980531, 77.7088952)",3242.289399150812
"Bus Stop (13.07994027, 77.63410985)","Metro/Tram Stop (12.980531, 77.7088952)",2707.435793721205
"Bus Stop (13.07622353, 77.63377969)","Metro/Tram Stop (12.980531, 77.7088952)",2297.9634811451624
"Bus Stop (13.17238941, 77.69082902)","Metro/Tram Stop (12.980531, 77.7088952)",3365.983495724403
"Bus Stop (13.05638731, 77.61161185)","Metro/Tram Stop (12.980531, 77.7088952)",1526.5618816685378
"Bus Stop (13.04905244, 77.61197303)","Metro/Tram Stop (12.980531, 77.7088952)",735.7714213972625
"Bus Stop (13.04238643, 77.61361543)","Metro/Tram Stop (12.980531, 77.7088952)",367.57937136297085
"Bus Stop (13.04121887, 77.62077437)","Metro/Tram Stop (12.980531, 77.7088952)",254.7987703356497
"Bus Stop (13.03814331, 77.62348951)","Metro/Tram Stop (12.980531, 77.7088952)",653.355607635953
"Bus Stop (13.03484296, 77.62296318)","Metro/Tram Stop (12.980531, 77.7088952)",982.9514306845405
"Bus Stop (13.03231062, 77.62195811)","Metro/Tram Stop (12.980531, 77.7088952)",948.8064988933234
"Bus Stop (13.03039364, 77.6211266)","Metro/Tram Stop (12.980531, 77.7088952)",914.0861692190304
"Bus Stop (13.02520034, 77.61976414)","Metro/Tram Stop (12.980531, 77.7088952)",812.7678664152446
"Bus Stop (13.02053524, 77.61904158)","Metro/Tram Stop (12.980531, 77.7088952)",505.03561213034976
"Bus Stop (13.01596896, 77.61783708)","Metro/Tram Stop (12.980531, 77.7088952)",25.736713966085578
"Bus Stop (13.09839387, 77.62729839)","Metro/Tram Stop (12.980531, 77.7088952)",4499.686710335019
"Bus Stop (13.09105608, 77.61946458)","Metro/Tram Stop (12.980531, 77.7088952)",3768.0230222844143
"Bus Stop (13.03405046, 77.61519366)","Metro/Tram Stop (12.980531, 77.7088952)",1090.3444484537622
"Bus Stop (13.18563674, 77.69713376)","Metro/Tram Stop (12.980531, 77.7088952)",1775.5586450731512
"Bus Stop (13.03661854, 77.6548635)","Metro/Tram Stop (12.980531, 77.7088952)",1332.647421140618
"Bus Stop (13.11984301, 77.68006599)","Metro/Tram Stop (12.980531, 77.7088952)",8646.585030097378
"Bus Stop (13.29323887, 77.54235554)","Metro/Tram Stop (12.980531, 77.7088952)",17127.750069909198
"Bus Stop (13.26187963, 77.55262497)","Metro/Tram Stop (12.980531, 77.7088952)",14525.627879086736
"Bus Stop (13.21661384, 77.55271518)","Metro/Tram Stop (12.980531, 77.7088952)",13380.786385122014
"Bus Stop (13.22565174, 77.57677816)","Metro/Tram Stop (12.980531, 77.7088952)",10883.728604410371
"Bus Stop (13.228551, 77.599826)","Metro/Tram Stop (12.980531, 77.7088952)",8492.674110862861
"Bus Stop (13.21830554, 77.61012048)","Metro/Tram Stop (12.980531, 77.7088952)",7192.522367697168
"Bus Stop (13.21209634, 77.64658352)","Metro/Tram Stop (12.980531, 77.7088952)",3194.0495020954595
"Bus Stop (13.2234293, 77.65463742)","Metro/Tram Stop (12.980531, 77.7088952)",2715.8581732466578
"Bus Stop (13.22168916, 77.67003922)","Metro/Tram Stop (12.980531, 77.7088952)",1385.1950860690856
"Bus Stop (13.22149061, 77.68227863)","Metro/Tram Stop (12.980531, 77.7088952)",1381.1445085595406
"Bus Stop (13.24873517, 77.71552211)","Metro/Tram Stop (12.980531, 77.7088952)",5675.23183906243
"Bus Stop (13.23063308, 77.66450624)","Metro/Tram Stop (12.980531, 77.7088952)",2541.147581732543
"Bus Stop (13.22941463, 77.67047014)","Metro/Tram Stop (12.980531, 77.7088952)",2164.3015241633098
"Bus Stop (13.24837278, 77.71563382)","Metro/Tram Stop (12.980531, 77.7088952)",5637.486311204884
"Bus Stop (13.2433162, 77.70797785)","Metro/Tram Stop (12.980531, 77.7088952)",5008.753263059051
"Bus Stop (13.23024288, 77.69116476)","Metro/Tram Stop (12.980531, 77.7088952)",2722.1334901293944
"Bus Stop (13.22626015, 77.68726981)","Metro/Tram Stop (12.980531, 77.7088952)",2117.2293684532547
"Bus Stop (13.221148, 77.682367)","Metro/Tram Stop (12.980531, 77.7088952)",1353.1199634272411
"Bus Stop (13.21208131, 77.67337716)","Metro/Tram Stop (12.980531, 77.7088952)",328.2102450718177
"Bus Stop (13.20664929, 77.66825948)","Metro/Tram Stop (12.980531, 77.7088952)",948.2806102418832
"Bus Stop (13.19897, 77.65802)","Metro/Tram Stop (12.980531, 77.7088952)",2337.7182461571206
"Bus Stop (13.1904504, 77.64608039)","Metro/Tram Stop (12.980531, 77.7088952)",3937.8211933858324
"Bus Stop (13.18825617, 77.64444616)","Metro/Tram Stop (12.980531, 77.7088952)",4222.527664981904
"Bus Stop (13.18638, 77.64304)","Metro/Tram Stop (12.980531, 77.7088952)",4468.374031483603
"Bus Stop (13.18328, 77.64076)","Metro/Tram Stop (12.980531, 77.7088952)",4873.541134888256
"Bus Stop (13.25355, 77.67251)","Metro/Tram Stop (12.980531, 77.7088952)",4764.565650429752
"Bus Stop (13.251075, 77.699885)","Metro/Tram Stop (12.980531, 77.7088952)",5169.680746369709
"Bus Stop (13.298781, 77.725645)","Metro/Tram Stop (12.980531, 77.7088952)",11138.29530244846
"Bus Stop (13.267516, 77.719785)","Metro/Tram Stop (12.980531, 77.7088952)",7800.420075529128
"Bus Stop (13.25771146, 77.72701151)","Metro/Tram Stop (12.980531, 77.7088952)",6931.234798756103
"Bus Stop (13.298071, 77.629368)","Metro/Tram Stop (12.980531, 77.7088952)",10915.90306597435
"Bus Stop (13.2793, 77.62531)","Metro/Tram Stop (12.980531, 77.7088952)",9376.987812271327
"Bus Stop (13.27194047, 77.64930296)","Metro/Tram Stop (12.980531, 77.7088952)",7375.794710975954
"Bus Stop (13.25782, 77.69904)","Metro/Tram Stop (12.980531, 77.7088952)",5787.596539223964
"Bus Stop (13.24555798, 77.71272925)","Metro/Tram Stop (12.980531, 77.7088952)",5287.354141778651
"Bus Stop (13.23408279, 77.72677244)","Metro/Tram Stop (12.980531, 77.7088952)",4500.17329393823
"Bus Stop (13.23074506, 77.73079924)","Metro/Tram Stop (12.980531, 77.7088952)",4410.674568580609
"Bus Stop (13.22449447, 77.73839898)","Metro/Tram Stop (12.980531, 77.7088952)",4445.412288152437
"Bus Stop (13.22257847, 77.74123691)","Metro/Tram Stop (12.980531, 77.7088952)",4551.804576981188
"Bus Stop (13.21279089, 77.75494422)","Metro/Tram Stop (12.980531, 77.7088952)",5392.290840201147
"Bus Stop (13.20740248, 77.76292632)","Metro/Tram Stop (12.980531, 77.7088952)",6093.3518897002305
"Bus Stop (13.20223105, 77.77158277)","Metro/Tram Stop (12.980531, 77.7088952)",6958.510154152281
"Bus Stop (13.20076619, 77.77353123)","Metro/Tram Stop (12.980531, 77.7088952)",7160.623314336679
"Bus Stop (13.19767932, 77.77716412)","Metro/Tram Stop (12.980531, 77.7088952)",7548.20724870498
"Bus Stop (13.18512705, 77.79797941)","Metro/Tram Stop (12.980531, 77.7088952)",9908.18973387857
"Bus Stop (13.16964466, 77.79389897)","Metro/Tram Stop (12.980531, 77.7088952)",9875.56021114428
"Bus Stop (13.16290705, 77.79278574)","Metro/Tram Stop (12.980531, 77.7088952)",10026.082846140827
"Bus Stop (13.15782871, 77.79084356)","Metro/Tram Stop (12.980531, 77.7088952)",10067.743408011507
"Bus Stop (13.14996178, 77.7811219)","Metro/Tram Stop (12.980531, 77.7088952)",9588.32869280476
"Bus Stop (13.13530856, 77.77496124)","Metro/Tram Stop (12.980531, 77.7088952)",10079.757853799925
"Bus Stop (13.12428882, 77.77338923)","Metro/Tram Stop (12.980531, 77.7088952)",10841.986786998106
"Bus Stop (13.1171901, 77.77348988)","Metro/Tram Stop (12.980531, 77.7088952)",11451.55353971597
"Bus Stop (13.10811714, 77.77556787)","Metro/Tram Stop (12.980531, 77.7088952)",12384.517593832887
"Bus Stop (13.10215226, 77.7779246)","Metro/Tram Stop (12.980531, 77.7088952)",11945.017842275784
"Bus Stop (13.09461, 77.77863)","Metro/Tram Stop (12.980531, 77.7088952)",11140.68156430133
"Bus Stop (13.08849731, 77.78082872)","Metro/Tram Stop (12.980531, 77.7088952)",10532.87172179283
"Bus Stop (13.07882075, 77.78753685)","Metro/Tram Stop (12.980531, 77.7088952)",9711.65376329767
"Bus Stop (13.29474882, 77.8022545)","Metro/Tram Stop (12.980531, 77.7088952)",14827.798763716073
"Bus Stop (13.26439099, 77.80910211)","Metro/Tram Stop (12.980531, 77.7088952)",13231.671442217481
"Bus Stop (13.25257405, 77.8019671)","Metro/Tram Stop (12.980531, 77.7088952)",11881.464242897697
